"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Получить взятые книги","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Удалить пользователя без книг","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Поиск книг по названию","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Пользователь возвращает книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Вернуть книгу успешно","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Взять книгу успешно","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Поиск книг по автору","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Нельзя удалить взятую книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Нельзя выдать одну книгу дважды одному пользователю","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Зарегистрировать нового пользователя","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Поиск книг по ISBN","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Пользователь без взятых книг возвращает пустой список","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Нельзя вернуть книгу, взятую другим пользователем","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Создание книги","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Возврат доступной книги ничего не делает","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Нельзя вернуть книгу, которая не была взята","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Нельзя удалить пользователя с взятыми книгами","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Добавить книгу в библиотеку","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Нельзя выдать несуществующую книгу","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","0","Пользователь не может взять ту же книгу дважды","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Получить доступные книги","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
"","1","Получить книги, взятые конкретным пользователем","","Thu May 14 05:39:32 UTC 2026","passed","Thu May 14 05:39:32 UTC 2026","","test_library","",""
