"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Возврат доступной книги ничего не делает","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Пользователь возвращает книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Поиск книг по автору","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","1","Нельзя выдать одну книгу дважды одному пользователю","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Зарегистрировать нового пользователя","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Пользователь без взятых книг возвращает пустой список","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Взять книгу успешно","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя удалить пользователя с взятыми книгами","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Поиск книг по ISBN","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","1","Нельзя удалить взятую книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Добавить книгу в библиотеку","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которая не была взята","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, взятую другим пользователем","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Поиск книг по названию","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","1","Получить книги, взятые конкретным пользователем","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Создание книги","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Получить доступные книги","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Пользователь не может взять ту же книгу дважды","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Нельзя выдать несуществующую книгу","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Получить взятые книги","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Удалить пользователя без книг","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Вернуть книгу успешно","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Tue May 05 04:52:29 UTC 2026","passed","Tue May 05 04:52:29 UTC 2026","","test_library","",""
