"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Получить взятые книги","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Получить книги, взятые конкретным пользователем","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Пользователь без взятых книг возвращает пустой список","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Поиск книг по ISBN","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя удалить пользователя с взятыми книгами","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Добавить книгу в библиотеку","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя удалить взятую книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Поиск книг по названию","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Взять книгу успешно","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Нельзя вернуть книгу, которая не была взята","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Возврат доступной книги ничего не делает","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, взятую другим пользователем","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Пользователь возвращает книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Нельзя выдать одну книгу дважды одному пользователю","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Получить доступные книги","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Удалить пользователя без книг","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Создание книги","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Пользователь не может взять ту же книгу дважды","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Зарегистрировать нового пользователя","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","1","Вернуть книгу успешно","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Поиск книг по автору","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
"","0","Нельзя выдать несуществующую книгу","","Sat Apr 25 04:27:23 UTC 2026","passed","Sat Apr 25 04:27:23 UTC 2026","","test_library","",""
