"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Удалить пользователя без книг","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя удалить пользователя с взятыми книгами","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Вернуть книгу успешно","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Взять книгу успешно","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать несуществующую книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Поиск книг по автору","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Поиск книг по ISBN","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Пользователь без взятых книг возвращает пустой список","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","1","Нельзя удалить взятую книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","1","Зарегистрировать нового пользователя","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Возврат доступной книги ничего не делает","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Получить взятые книги","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","1","Пользователь возвращает книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Добавить книгу в библиотеку","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","1","Поиск книг по названию","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Пользователь не может взять ту же книгу дважды","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Получить доступные книги","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которая не была взята","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Получить книги, взятые конкретным пользователем","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","1","Создание книги","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя выдать одну книгу дважды одному пользователю","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, взятую другим пользователем","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Mon May 04 05:23:47 UTC 2026","passed","Mon May 04 05:23:47 UTC 2026","","test_library","",""
