"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Поиск книг по названию","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Создание книги","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Получить книги, взятые конкретным пользователем","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Добавить книгу в библиотеку","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которая не была взята","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Удаление несуществующей книги вызывает ошибку","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Строковое представление библиотеки","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Нельзя удалить пользователя с взятыми книгами","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Пользователь возвращает книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя взять уже взятую книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Вернуть книгу успешно","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя выдать одну книгу дважды одному пользователю","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Удалить книгу из библиотеки","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Взять книгу успешно","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Вернуть взятую книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, которую не брал","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Пустая библиотека имеет 0 книг и 0 пользователей","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Поиск книг по ISBN","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Поиск книг по автору","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя выдать уже выданную книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя удалить взятую книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Зарегистрировать нового пользователя","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Пользователь не может взять ту же книгу дважды","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Удалить пользователя без книг","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Пользователь берёт книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Пользователь без взятых книг возвращает пустой список","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Регистрация дубликата вызывает ошибку","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Получить взятые книги","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Создание пользователя","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Возврат доступной книги ничего не делает","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Выдать книгу успешно","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя вернуть книгу, взятую другим пользователем","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","1","Получить доступные книги","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
"","0","Нельзя выдать несуществующую книгу","","Mon May 11 05:49:53 UTC 2026","passed","Mon May 11 05:49:53 UTC 2026","","test_library","",""
